20.04.2023;13:50:56:000;13:52:36:0000;Indoor;50;sunny;N/A;N/A
0;2932561;41
1;2933870;63
2;2918260;71
3;2894996;73
4;2859043;91
5;2806271;98
6;2727113;142
7;2595788;171
8;2365969;250
9;1803305;341
10;58210;417
11;26688;403
12;15307;398
13;7754;405
14;4330;397
15;1913;406
16;906;407
17;503;405
18;503;407
19;201;416
20;302;418
21;201;388
22;201;381
23;201;397
24;201;396
25;201;420
26;201;412
27;201;420
28;201;418
29;201;405
30;302;404
31;201;409
32;201;417
33;302;404
34;302;400
35;302;403
36;201;394
37;201;408
38;302;411
39;201;414
0;2931050;63
1;2934373;71
2;2918059;68
3;2894392;60
4;2859848;89
5;2806170;102
6;2726811;107
7;2596090;185
8;2365566;217
9;1804715;324
10;58008;416
11;26083;394
12;14401;403
13;8157;424
14;4229;407
15;1510;401
16;1007;414
17;604;401
18;302;400
19;201;425
20;201;417
21;201;395
22;201;402
23;201;400
24;201;414
25;201;407
26;201;419
27;201;404
28;201;399
29;201;394
30;201;386
31;201;412
32;201;405
33;201;402
34;201;381
35;201;408
36;201;415
37;201;406
38;302;396
39;201;413
0;2931856;53
1;2934172;61
2;2917756;70
3;2894795;74
4;2859748;92
5;2805767;101
6;2726509;116
7;2595083;191
8;2365365;225
9;1800888;326
10;57404;405
11;27594;392
12;15005;414
13;8459;398
14;4330;412
15;2114;393
16;704;410
17;503;416
18;302;413
19;302;404
20;201;392
21;201;390
22;201;410
23;201;405
24;201;399
25;201;410
26;201;396
27;201;400
28;201;410
29;201;394
30;201;412
31;201;429
32;201;395
33;201;400
34;201;417
35;201;406
36;201;422
37;201;385
38;201;399
39;201;414
0;2930949;52
1;2934273;59
2;2918059;76
3;2894392;65
4;2859949;82
5;2805868;96
6;2726610;132
7;2595889;166
8;2363955;209
9;1800988;307
10;57907;423
11;27292;404
12;14804;425
13;7855;409
14;4129;398
15;2014;393
16;1007;418
17;402;413
18;402;406
19;302;411
20;201;392
21;201;400
22;201;413
23;201;420
24;201;394
25;201;409
26;201;401
27;201;413
28;201;403
29;201;404
30;201;399
31;201;413
32;201;410
33;302;396
34;201;416
35;201;407
36;201;430
37;201;412
38;201;430
39;302;417
0;2931654;56
1;2934273;62
2;2918361;70
3;2894392;91
4;2859748;78
5;2806674;121
6;2727415;116
7;2595788;166
8;2364962;244
9;1800988;329
10;57807;404
11;26990;399
12;14905;417
13;7855;392
14;4028;405
15;2215;406
16;805;427
17;503;401
18;402;395
19;201;401
20;201;420
21;201;399
22;201;402
23;201;403
24;201;426
25;201;401
26;201;403
27;201;416
28;201;414
29;302;412
30;201;424
31;201;409
32;201;407
33;201;404
34;302;410
35;201;420
36;201;409
37;201;403
38;201;401
39;302;410
0;2932158;61
1;2935179;72
2;2919569;70
3;2895500;67
4;2860755;82
5;2807681;108
6;2727919;140
7;2597500;162
8;2366372;195
9;1804815;312
10;58109;413
11;27292;412
12;15005;401
13;7956;417
14;4129;398
15;2114;395
16;805;399
17;503;406
18;201;407
19;302;407
20;201;403
21;201;391
22;201;403
23;201;426
24;201;404
25;201;406
26;201;404
27;201;392
28;201;397
29;201;381
30;201;411
31;201;423
32;201;407
33;201;414
34;201;433
35;201;409
36;201;426
37;201;426
38;201;408
39;201;401
0;2933467;59
1;2935582;57
2;2920073;67
3;2896708;73
4;2862064;87
5;2808386;101
6;2728825;120
7;2598608;182
8;2368084;233
9;1808139;326
10;58109;398
11;27493;391
12;15207;393
13;8157;405
14;4028;410
15;2316;423
16;704;405
17;503;407
18;402;411
19;201;407
20;201;411
21;201;402
22;201;409
23;201;398
24;201;415
25;201;391
26;201;411
27;201;426
28;201;421
29;201;397
30;302;418
31;302;420
32;201;421
33;201;421
34;201;405
35;201;409
36;201;431
37;201;408
38;201;418
39;302;426
0;2933568;51
1;2936086;70
2;2920274;64
3;2896708;71
4;2861560;94
5;2808487;101
6;2729027;121
7;2599011;159
8;2368386;242
9;1806930;339
10;58612;400
11;27191;408
12;15106;398
13;8157;413
14;4330;386
15;1611;400
16;704;412
17;302;395
18;402;413
19;201;408
20;201;424
21;201;420
22;201;436
23;201;420
24;201;407
25;302;426
26;201;397
27;201;418
28;201;411
29;201;405
30;201;408
31;302;407
32;201;405
33;201;421
34;201;410
35;201;408
36;201;415
37;201;409
38;201;405
39;302;405
0;2933467;49
1;2935381;58
2;2919771;69
3;2896607;68
4;2861258;81
5;2807681;102
6;2728725;130
7;2598104;155
8;2368184;233
9;1807031;318
10;58210;411
11;27090;397
12;15106;385
13;8258;400
14;4028;395
15;2316;410
16;906;407
17;402;410
18;402;404
19;201;405
20;201;405
21;201;412
22;201;416
23;201;418
24;201;401
25;201;412
26;201;391
27;201;398
28;201;401
29;201;391
30;201;410
31;201;411
32;201;409
33;201;420
34;201;407
35;201;416
36;201;423
37;201;417
38;302;417
39;201;400
0;2933064;57
1;2934474;60
2;2919771;58
3;2896003;72
4;2861661;92
5;2808386;114
6;2728725;132
7;2598406;169
8;2368487;233
9;1808642;334
10;58612;404
11;27392;390
12;15408;414
13;8560;425
14;4531;423
15;2014;426
16;704;406
17;402;414
18;402;404
19;302;414
20;201;390
21;201;401
22;201;387
23;201;415
24;201;402
25;201;407
26;201;402
27;201;397
28;201;411
