20.04.2023;13:54:20:000;13:56:00:0000;Indoor;50;sunny;N/A;N/A
0;2889256;42
1;2890968;61
2;2873948;75
3;2848468;63
4;2809997;90
5;2753701;123
6;2665983;122
7;2520054;187
8;2251160;247
9;1512959;333
10;47434;390
11;23364;384
12;13293;403
13;7553;396
14;3121;398
15;1409;400
16;604;390
17;503;387
18;302;379
19;201;402
20;201;392
21;201;384
22;201;398
23;201;383
24;201;387
25;201;413
26;201;390
27;201;387
28;302;377
29;201;383
30;302;399
31;201;398
32;201;390
33;201;407
34;201;409
35;302;387
36;201;409
37;302;392
38;201;392
39;201;384
0;2888651;60
1;2890363;62
2;2872941;85
3;2848871;74
4;2809292;114
5;2752693;114
6;2665580;129
7;2520357;180
8;2250757;248
9;1507219;327
10;47736;393
11;23465;386
12;12991;375
13;7049;412
14;3222;382
15;1611;382
16;604;389
17;503;400
18;302;395
19;201;391
20;201;382
21;201;378
22;201;385
23;201;368
24;201;398
25;201;382
26;201;397
27;201;420
28;201;390
29;201;387
30;201;393
31;201;386
32;201;390
33;201;389
34;201;381
35;201;395
36;201;397
37;201;394
38;201;399
39;201;381
0;2887745;64
1;2890263;69
2;2873243;77
3;2847562;80
4;2808386;90
5;2752291;105
6;2664573;142
7;2519148;201
8;2248642;242
9;1504298;350
10;46829;377
11;23163;390
12;12890;406
13;7150;404
14;3323;398
15;1409;403
16;1007;401
17;402;390
18;302;393
19;201;387
20;201;390
21;201;412
22;302;384
23;201;377
24;302;390
25;302;401
26;201;395
27;201;387
28;201;397
29;201;388
30;201;391
31;201;387
32;201;404
33;302;397
34;201;395
35;201;393
36;201;390
37;201;401
38;201;399
39;201;402
0;2886939;66
1;2889860;67
2;2871934;59
3;2846857;73
4;2807782;89
5;2750981;125
6;2663465;125
7;2518141;181
8;2247132;247
9;1500773;326
10;46729;395
11;22961;390
12;12588;392
13;6948;391
14;3323;392
15;1812;405
16;604;377
17;302;390
18;201;384
19;302;390
20;302;378
21;201;402
22;201;381
23;201;388
24;201;392
25;201;390
26;201;406
27;201;383
28;201;373
29;201;411
30;201;409
31;201;394
32;201;388
33;201;389
34;201;397
35;201;398
36;201;393
37;302;399
38;302;396
39;201;385
0;2886536;56
1;2889457;52
2;2871934;69
3;2846051;88
4;2807782;75
5;2751183;107
6;2663263;130
7;2517134;193
8;2246326;240
9;1494731;343
10;46930;383
11;23263;392
12;12991;388
13;7351;398
14;3625;400
15;1812;397
16;805;396
17;302;410
18;302;373
19;302;379
20;201;389
21;201;395
22;201;396
23;201;390
24;201;398
25;302;382
26;201;390
27;201;375
28;201;393
29;201;390
30;201;376
31;201;386
32;201;392
33;302;412
34;201;390
35;201;398
36;201;393
37;302;411
38;201;400
39;302;396
0;2886033;62
1;2889155;70
2;2871430;58
3;2846353;67
4;2806774;85
5;2750679;105
6;2662760;126
7;2516429;178
8;2244412;246
9;1490199;329
10;47031;383
11;23163;386
12;12387;392
13;6848;398
14;3222;378
15;1812;385
16;604;424
17;402;387
18;201;386
19;201;406
20;201;383
21;201;404
22;201;388
23;201;403
24;302;381
25;201;392
26;201;401
27;302;403
28;201;385
29;201;396
30;302;395
31;201;390
32;201;376
33;201;398
34;302;387
35;201;386
36;201;391
37;302;386
38;201;415
39;201;390
0;2885831;57
1;2888248;69
2;2871229;68
3;2845246;98
4;2806472;87
5;2749269;112
6;2661753;152
7;2514817;171
8;2242801;250
9;1485767;323
10;47232;383
11;23364;406
12;13192;393
13;6646;378
14;3726;396
15;1510;395
16;906;402
17;402;405
18;201;388
19;201;375
20;302;369
21;201;407
22;201;405
23;201;385
24;302;389
25;201;407
26;201;413
27;201;389
28;201;379
29;201;380
30;201;409
31;201;396
32;402;386
33;201;406
34;201;399
35;201;387
36;201;394
37;201;386
38;201;405
39;201;393
0;2885932;63
1;2887946;67
2;2871128;72
3;2845346;70
4;2805868;89
5;2749672;99
6;2661350;136
7;2515019;159
8;2242499;276
9;1484357;331
10;46628;387
11;22256;392
12;12487;397
13;7251;396
14;3424;387
15;1409;388
16;604;398
17;302;389
18;402;398
19;201;392
20;201;402
21;201;396
22;201;395
23;201;403
24;201;391
25;201;373
26;201;404
27;201;392
28;201;384
29;201;393
30;201;399
31;201;384
32;201;404
33;201;386
34;201;406
35;201;411
36;201;414
37;201;401
38;201;399
39;302;394
0;2885630;61
1;2887946;81
2;2870624;64
3;2844843;66
4;2805566;102
5;2748262;104
6;2661249;142
7;2514012;186
8;2240183;244
9;1477912;346
10;46427;403
11;23263;393
12;12790;392
13;6747;390
14;3323;399
15;1611;403
16;604;390
17;402;384
18;302;401
19;201;377
20;201;387
21;201;394
22;201;386
23;201;390
24;201;388
25;201;392
26;201;402
27;201;381
28;201;396
29;201;382
30;201;403
31;201;377
32;201;390
33;201;404
34;201;404
35;402;379
36;201;400
37;201;386
38;201;407
39;201;396
0;2885227;62
1;2888047;61
2;2870624;65
3;2845447;74
4;2805667;90
5;2748363;125
6;2660343;135
7;2514415;170
8;2240787;245
9;1478516;351
10;46930;390
11;23263;378
12;13192;404
13;7049;400
14;3625;374
15;1913;395
16;604;395
17;402;410
18;201;374
19;302;395
20;201;389
21;201;397
22;302;390
23;201;359
24;201;398
