20.04.2023;13:59:26:000;14:01:06:0000;Indoor;50;sunny;N/A;N/A
0;2665378;44
1;2667493;65
2;2643121;76
3;2605355;77
4;2551174;106
5;2467383;121
6;2326793;148
7;2062531;196
8;1368139;295
9;43808;329
10;21048;300
11;11078;298
12;5841;319
13;2517;316
14;704;316
15;503;319
16;302;306
17;201;318
18;201;293
19;201;313
20;201;323
21;201;314
22;201;306
23;201;322
24;201;319
25;302;307
26;201;330
27;201;310
28;302;322
29;402;308
30;302;319
31;302;316
32;302;305
33;302;306
34;302;335
35;302;301
36;302;312
37;302;313
38;201;322
39;201;321
0;2664170;68
1;2666486;76
2;2642416;73
3;2604550;83
4;2550670;91
5;2466175;118
6;2325886;139
7;2061322;206
8;1363405;285
9;44211;294
10;21149;301
11;11581;302
12;5539;313
13;2417;301
14;704;325
15;503;309
16;201;323
17;201;306
18;201;318
19;302;311
20;201;317
21;302;300
22;201;322
23;302;307
24;201;319
25;201;306
26;201;307
27;302;305
28;201;314
29;201;307
30;201;321
31;201;310
32;302;314
33;201;327
34;302;312
35;201;322
36;201;316
37;201;328
38;302;318
39;201;316
0;2663767;52
1;2665680;70
2;2641309;85
3;2603845;88
4;2549864;87
5;2465168;111
6;2324376;143
7;2060315;184
8;1357866;284
9;44110;313
10;21753;320
11;11883;320
12;6042;324
13;2618;322
14;1007;326
15;503;298
16;302;324
17;302;317
18;201;323
19;201;308
20;201;317
21;201;311
22;201;290
23;201;316
24;201;300
25;201;305
26;201;320
27;302;322
28;201;333
29;201;329
30;201;311
31;201;328
32;201;318
33;201;311
34;201;315
35;201;320
36;201;318
37;302;295
38;201;312
39;201;334
0;2663062;67
1;2665278;66
2;2641510;69
3;2603643;96
4;2549864;94
5;2464765;123
6;2324074;138
7;2059308;206
8;1359276;278
9;43808;314
10;21350;298
11;11178;312
12;5639;319
13;2517;313
14;906;307
15;604;307
16;302;307
17;302;309
18;201;311
19;201;317
20;201;309
21;201;322
22;201;305
23;201;302
24;201;318
25;201;304
26;201;301
27;402;322
28;402;323
29;201;310
30;302;324
31;201;313
32;201;325
33;201;314
34;201;317
35;201;329
36;302;306
37;302;326
38;302;330
39;302;330
0;2661954;69
1;2664371;81
2;2639597;63
3;2601629;86
4;2547447;92
5;2462247;112
6;2321052;143
7;2052561;195
8;1345378;284
9;43707;323
10;21451;310
11;11178;305
12;6344;321
13;2316;311
14;1208;319
15;503;302
16;201;320
17;201;331
18;201;304
19;302;316
20;201;324
21;201;315
22;201;324
23;201;322
24;302;306
25;302;312
26;201;312
27;201;314
28;201;297
29;402;307
30;201;309
31;201;298
32;402;309
33;302;325
34;201;301
35;201;305
36;201;309
37;201;301
38;201;311
39;402;323
0;2657120;75
1;2659336;70
2;2634662;86
3;2596493;76
4;2541707;98
5;2456104;116
6;2312593;135
7;2040576;213
8;1304692;281
9;42398;313
10;21048;314
11;11078;303
12;5941;312
13;2417;301
14;1309;300
15;604;329
16;302;322
17;302;311
18;201;314
19;201;319
20;302;290
21;302;309
22;201;292
23;201;308
24;302;317
25;201;309
26;201;302
27;201;307
28;201;321
29;201;311
30;201;312
31;201;308
32;201;320
33;201;315
34;201;330
35;302;303
36;302;292
37;302;300
38;201;319
39;302;322
0;2656314;64
1;2658026;74
2;2633353;86
3;2595486;90
4;2539995;109
5;2454291;111
6;2310780;147
7;2036749;205
8;1306907;293
9;42600;306
