3001
5
3629169;5016
3630679;5071
3630377;5065
3631988;5094
3632291;5093
3632794;5115
3634405;5107
3635010;5114
3634909;5123
3636017;5138
3637024;5136
3635916;5139
3638434;5146
3638232;5157
3640952;5195
3641455;5185
3641354;5193
3642059;5215
3644980;5250
3645987;5261
3645685;5259
3645383;5271
3648001;5310
3648203;5300
3648706;5299
3649411;5377
3649915;5400
3651526;5451
3651828;5450
3651627;5453
3653540;5458
3651929;5434
3655857;5509
3658979;5565
3661194;5575
3662604;5604
3665827;5641
3671265;5749
3684559;6019
3705406;6410
3732194;6794
3756969;7182
3782247;7801
3806518;8377
3832199;8855
3859290;9562
3881849;10199
3903703;10783
3926765;11508
3947713;12343
3968157;12907
3984069;13689
4001794;14423
4020526;15223
4038452;16001
4053659;16632
4066248;17291
4078635;18037
4089915;18576
4097770;19209
4107640;19715
4117408;20306
4123854;20702
4129393;21183
4133925;21572
4133522;21699
4139262;22059
4142183;22345
4142888;22456
4146111;22770
4149837;23053
4153261;23321
4156383;23622
4160109;23867
4163533;24145
4166253;24369
4168367;24679
4170986;24965
4174209;25344
4176324;25563
4176324;25711
4175316;25843
4177029;26059
4178942;26302
4179043;26480
4180755;26724
4181963;27013
4183877;27278
4185186;27482
4184682;27620
4186999;27946
4186797;28081
4187905;28224
4189718;28435
4189919;28679
4191329;28887
4192840;29144
4193243;29270
4196264;29477
4196868;29629
4196264;29660
4196969;29857
4198782;30056
4199487;30234
4202004;30448
4201098;30615
4202709;30749
4204623;30958
4206436;31194
4209457;31498
4210162;31737
4210162;31865
4210061;32096
4210263;32186
4212075;32453
4211975;32606
4212881;32754
4212881;32951
4214694;33158
4213989;33338
4215600;33492
4213989;33581
4214795;33653
4213787;33796
4216507;34049
4216406;34142
4219024;34343
4218722;34544
4218924;34751
4219024;34907
4218924;35063
4219729;35192
4220938;35299
4227081;35541
4231009;35710
4233023;35953
4235339;36307
4235440;36447
4237354;36690
4238562;36980
4239066;37204
4238663;37404
4237656;37524
4235339;37578
4234332;37617
4235037;37718
4236346;37839
4233929;37840
4232419;37863
4230606;37881
4227988;37822
4226578;37833
4227685;37857
4225772;37957
4224563;37888
4221039;37879
4221240;38133
4218823;38218
4221341;38332
4221844;38524
4222348;38700
4221844;38630
4220938;38788
4221542;38835
4222146;38806
4220736;38934
4222449;39112
4220636;39153
4223153;39242
4219830;39130
4216909;39063
4214492;39017
4216104;39110
4216305;39223
4217010;39260
4216003;39391
4216607;39405
4222549;39463
4227081;39545
4224463;39586
4224463;39636
4222348;39625
4221542;39565
4218118;39580
4219226;39757
4219125;39912
4219427;39970
4218924;39981
4217514;39999
4216809;40056
4216507;40105
4216607;40168
4216809;40285
4215500;40360
4216406;40581
4215298;40477
4216909;40554
4217312;40580
4216809;40670
4216809;40584
4217715;40657
4218722;40620
4222650;40669
4222348;40612
4222952;40580
4221441;40638
4220233;40703
4216809;40641
4214895;40450
4219327;40751
4222952;40780
4222449;40831
4225369;41117
4223355;41276
4223053;41448
4219427;41319
4215902;41200
4214895;41465
4214895;41569
4216205;41767
4214795;41827
4212579;41803
4210162;41798
4209658;41756
4208148;41815
4207241;41791
4211773;42016
4211270;41934
4213687;42004
4210766;41958
4210867;42065
4207543;41886
4209256;42283
4207040;42059
4207644;42192
4207040;42119
4204724;42033
4203918;41985
4203213;42085
4204321;42314
4203112;42194
4204824;42169
4209256;42290
4210565;42301
4214895;42240
4216809;42431
4220334;42371
4220938;42357
4220334;42506
4216507;42433
4213787;42442
4211975;42295
4210363;42093
4209256;42036
4214996;42297
4214492;42219
4217010;42301
4216607;42229
4216406;42463
4218521;42270
4218118;42054
4218319;42417
4217715;42446
4215399;42358
4214795;42491
4213787;42651
4218319;42721
4221341;42651
4222348;42951
4222549;43237
4222650;43133
4222247;43419
4219931;43415
4219024;43474
4215802;43537
4215802;43813
4215600;43901
4213787;43992
4215097;44212
4212982;44244
4211068;44263
4207443;44134
4205932;44171
4206033;44242
4206536;44180
4209860;44115
4208047;44045
4205529;43998
4203213;44027
4204724;44200
4204522;44219
4202307;44274
4205227;44652
4203012;44579
4201501;44521
4200695;44654
4200091;44700
4198580;44633
4196969;44460
4195257;44418
4194552;44457
4192941;44533
4192538;44588
4194451;44772
4197573;44864
4197170;44921
4196969;45022
4199587;45308
4199386;45292
4196365;45214
4197473;44957
4198480;44985
4200292;44966
4197372;44797
4194955;44743
4194753;44744
4200393;44810
4202911;44720
4202508;44725
4201098;44626
4201300;44586
4199688;44649
4199084;44733
4198882;44843
4197775;44731
4195962;44602
4193948;44602
4194048;44819
4150038;44899
4192638;44988
4191027;44949
4191128;44892
4193746;44996
4194552;44712
4195156;44683
4187704;44443
4193545;44333
4195559;43973
4195257;44590
4197473;44991
4200494;45170
4200595;45383
4198278;45267
4197170;45222
4195458;45270
4193041;45245
4042380;37418
4189617;45118
4143190;40366
4185488;45151
4185387;45151
4181057;44258
4184078;45216
4187804;45620
4192840;45571
4125264;44528
4189114;45216
3818503;18374
4188207;45552
4183977;45527
4096159;45705
4188308;45582
4186596;45757
4187099;45830
4085484;25873
4195760;28934
4036337;46346
4201400;46404
4202609;46487
4201300;46649
4199084;46577
4034323;19489
4201400;46789
4199789;46791
3995248;46761
3824948;44461
4167965;42983
4165044;43454
4178942;44497
4174108;43104
4193545;46704
4193343;46831
4192739;46061
4191732;46887
4066248;25810
4164641;37254
4162828;43254
4158498;41937
4159102;41078
4139867;39530
4119926;37546
4130299;38328
4148528;40754
4154772;42214
4177331;46862
4185992;46885
4127379;37863
4068665;33525
4088606;36103
4148528;33525
4050437;33326
4043790;31567
4052048;30770
4029993;30807
4058695;32880
4161922;46374
3819208;17815
3786779;42742
4185085;47053
4183977;46931
4183675;46756
4184682;46824
4078031;46297
3702687;11248
3877216;16750
4194250;46670
4189214;46275
4192135;45995
4017807;28022
4179748;45630
3699967;20140
3974401;24519
4038452;29899
4007434;23981
3703593;22902
3851334;12558
4119825;28381
3786678;12079
4227484;46506
4218521;45881
3837738;17868
4023346;24536
3728972;11113
3771068;20214
3998370;12563
4242893;47084
4048221;44611
3947612;16701
3991522;43356
4260718;47430
4251352;45996
4258704;47841
4252762;47722
3702183;11948
3973897;15094
4250244;47134
4225671;46997
4168871;32756
4243497;47264
4119926;43626
3913170;15378
4242893;37852
4192941;38578
3838141;17026
4080045;25282
4248633;47799
3986285;46723
4169173;40862
4110057;19768
3969567;29088
4055976;35547
4261222;48354
4256085;48268
4078837;21910
4260819;48503
4258402;48517
4005520;33661
4190423;22468
3973696;28516
4135738;22549
3940563;25847
4026468;25507
4050638;25981
4194048;40379
4231311;45212
4226477;46281
4223153;46615
4214593;45657
4105928;32774
4062522;26476
4048624;25736
4008743;24153
4069068;21034
4229599;18408
4250949;48922
4245511;48078
4244705;48632
4241785;48657
4242691;48880
4241785;48896
4235239;48711
4067255;32511
4231512;48669
4204019;48094
4237656;49360
4230807;49008
4142384;47537
4101597;43472
4163533;40576
4207241;49007
3878525;18389
4000686;32819
3942577;22658
4241684;48134
4048523;47968
4238562;50038
4211068;48206
4200091;42847
4132918;24027
4061615;33196
4256186;50750
4256186;51199
4258805;51348
4233426;45838
4208551;20812
3940764;21063
4247122;44377
4246720;48281
4189013;34179
4051544;22368
3989709;25396
4019116;25982
4245914;50992
4243598;51054
4150139;43002
4145305;47475
4243094;50073
4235037;26940
4157793;35689
4005319;23416
4107338;29824
3955165;22713
4052854;38981
4173907;39879
3981451;29356
4184884;35396
4223254;19213
4222247;28077
4019720;24106
4224261;35657
4155980;36500
4120933;41781
3941469;20790
3890409;14267
4016397;25581
4257294;28181
4002902;32235
4019418;21624
3944289;20520
4108647;49133
4249842;45759
4204422;43959
4191027;28994
3948921;21424
4188812;45357
4116301;49352
4221139;50068
4252259;50376
4197674;45823
4246317;49692
4246015;50309
4247424;50224
4244403;49548
4228995;31842
4246820;50141
4249137;50054
4252158;28383
4254071;50542
4250546;50363
4251956;50298
3889503;28070
4044293;24435
4256891;48851
4148427;36375
4086390;29072
4249640;48780
3956374;19004
4252158;50447
4009246;22900
3934319;29610
4251654;50402
4157894;50285
3780938;12488
3963927;19123
4147218;29629
4256992;49740
4248029;49848
4063126;39993
4258402;49947
4045200;31059
4254172;50104
4015289;22955
4258402;50164
4220535;36341
4202206;43764
4227786;49880
4255582;50677
4115596;49474
4256589;50929
4257697;51089
4266358;51817
4265653;52033
4266156;52152
4264444;52395
4259912;39865
3950130;34039
3617889;12671
3716987;11985
4133623;30953
3947914;12712
3930089;14871
3984472;20105
3906221;17830
3770263;21016
3898667;14846
3680530;9560
3886280;14998
3672172;10115
3701679;10481
4124660;19739
3659079;8834
3707319;10682
3684055;10702
3894438;48292
3981249;10477
3615875;8388
3650318;8724
4337056;41361
4111467;18726
4156182;41746
3667136;8637
4082160;36635
3813266;12830
3711851;9474
4142586;19410
4344106;52944
4099583;39391
4174712;41018
3611343;10927
3608120;8039
3640952;8661
4015793;35359
4326481;52549
4195861;29329
4222348;51522
4325575;47252
4037848;16146
3638837;9261
3733806;19317
4335646;52009
4332121;52130
4331013;52072
4323762;52148
3851636;9935
3655756;9432
3638937;8084
3690601;9219
4016095;10430
4285593;30023
3669956;8712
3830084;15125
3759285;9529
3895445;10243
3684156;9131
3685566;8145
3799972;12574
3709132;9557
3684760;9331
3680128;8741
3754250;10263
3709736;8799
3708024;8738
3699867;9439
3683250;8094
3693018;9489
4072693;29035
3794937;11191
3886884;11391
3682947;10087
3713462;8872
3753646;9068
3759185;9988
3714067;8916
3685163;8023
3689292;8478
3775902;10282
3935728;14617
4372506;52551
3672977;8472
3686271;10019
3843680;8694
3765831;10576
3788088;9565
3769155;8671
3757875;9998
3871073;9951
3725145;9504
3681840;8337
3665424;8135
3742668;9487
3681840;10194
3951036;24403
4385799;53068
3736223;9144
3735719;9040
3764824;11295
3774593;8733
3735719;9542
3703392;8864
3732799;8599
3749718;10625
3746999;9426
3788995;10275
3705909;8487
3689997;8311
4380663;46469
4003204;29928
3706715;7993
3663108;8545
3738539;10682
3724742;8663
4212378;27405
4388921;53299
4205831;16425
4119926;18137
4106834;24156
3683149;7896
3723533;9361
3780334;10584
3730785;8956
3687580;8754
3762709;10648
3723332;8685
3694831;8646
3674488;8076
4150542;49432
3996859;18407
3896351;9083
3643771;7764
3651526;8548
3741359;10095
3683451;9632
3733806;8143
4335042;25625
3718095;8082
3635513;7890
3689896;8622
3689594;7949
3682041;8075
3669654;7873
3664417;7903
3717894;8755
3656964;7631
3671869;7928
3657770;7628
3662403;7661
3662705;7669
3667237;7708
3670862;7744
3669050;7655
3670762;7636
3676502;7571
3664216;7555
3724238;7516
4165145;23797
3706614;16414
4404934;53346
4377440;53062
4273105;28253
4022943;33968
4278644;12243
3760997;8220
3651023;7592
3751934;8776
4217614;43833
3709736;8907
3682041;8371
3765831;7433
4058091;12934
3707420;8516
3684458;7617
3683854;7784
4268674;45269
4150542;44720
3632291;7297
3635513;7595
3660791;7661
3649512;8262
3828876;15032
3672071;7647
3706916;9114
3664719;8174
3639240;7721
3670359;8500
3712556;8410
3662201;7548
3712355;8759
3829278;15914
3716685;8703
3652634;8092
3673380;7060
3648505;7308
3666532;7645
3673179;7694
4233325;18873
3783858;20323
3736324;8187
3665223;7522
3652533;7143
3919111;19756
3704096;7806
3754753;7053
3961309;16540
3757875;8746
3695234;8670
3655554;7269
3654850;7635
3694932;7858
3674790;8148
3653339;7100
3650620;7084
3751430;8856
3675495;7693
4157289;20282
3919816;9135
3655554;7406
3657468;7176
3666834;7222
3663913;7182
3674085;7460
3673481;7308
3660288;7208
3657871;7141
3657468;7130
3670057;7378
3672977;7459
3667841;7460
3667841;7260
3664719;7235
3674387;7423
3670057;7488
3671265;7493
3675797;7526
3682343;7692
3700270;7678
3682041;7502
3671769;7340
3671366;7519
3679121;7536
3669855;7198
3659281;7074
4060306;13133
4124156;28418
4009448;16417
3730684;7686
4232519;20774
3663309;8559
3651828;8122
3672172;8021
4051645;16414
4259610;31040
4025662;16947
3914378;16000
4090720;21569
4319633;20880
4078736;21334
4086893;18753
4137953;25953
3885676;26885
4220233;22795
3870267;14571
4091224;11979
4074103;12072
3987997;17884
4139162;16563
4023648;16257
4000183;13657
3903703;11801
4231009;34338
3961107;24420
4041574;18726
4169677;12065
3980443;17537
4171087;29054
3657367;12327
3944087;11890
4014282;13835
3802590;8800
3622220;7158
3637930;7372
3645685;7651
3792016;13943
3707017;9552
3621615;7066
3636420;7236
3658777;7584
3657871;7536
3651425;7538
3644577;7430
3638535;7254
3652231;7450
3629269;6906
3685969;7616
3695637;7823
3690501;8116
3647598;7144
3784966;8876
3707319;7905
3682142;8214
3681538;7584
3706715;8008
3681336;7380
3675394;7531
3824042;11055
3681638;7123
3870569;10204
3659381;7172
3679423;7668
3669654;7406
3669755;7470
3667136;7298
3669050;7353
3670862;7378
3673984;7468
3673582;7358
3672675;7420
3707923;8287
3770061;8100
3723131;8813
3840054;14651
3906623;10693
3687479;7880
3697752;7913
3698960;7825
3693119;7680
3689292;7586
3699464;7948
3700974;7948
3693018;7643
3693723;7765
3711952;7517
3702787;7503
3708226;7917
3679020;7521
3704399;7854
3691206;7982
3687681;7658
3713563;8328
3726051;7675
3668345;7045
3682645;7409
3723836;8479
3682545;7077
3687782;7245
3684559;7154
3670560;7015
3676099;7165
3685667;7426
3693018;7568
3681739;7261
3684458;7431
3680027;7142
3730180;8708
3672977;7091
3699967;7548
3681940;7237
3690904;7375
3685969;7657
3726655;7196
3690400;7491
3703089;7027
3700169;7519
3679523;7520
3690803;7403
3687681;7331
3691911;7395
3689091;7119
3683854;7122
3684559;7181
3677912;7191
3675797;7039
3734813;8095
3714470;7608
3745085;8099
3750624;9968
3667237;6787
3665827;7645
3695335;7988
3673380;6881
3694529;7655
3671970;6964
3677106;7649
3709333;7614
3679725;7546
3668345;7001
3696745;7609
3730583;9746
3716182;7464
3701377;7397
3730180;7784
3715275;7773
3699061;7267
3710139;7884
3765328;8308
3698658;7196
3710340;6750
3662201;6717
3669755;7135
3676804;7938
3714872;8254
3692918;7290
3702888;7908
3900178;10331
3722627;7945
3783153;8763
3743373;8771
3778219;9702
3730281;8915
3801080;9905
3714268;7406
3703895;7080
3769860;11055
3840357;10056
3687580;7869
3793224;10367
3824142;10427
3843781;9490
3828473;10473
3881144;11050
3778823;15772
3660993;7723
3742467;7344
3921730;9190
4096159;18508
3787383;9116
3805813;10459
3855866;10960
3876713;12699
3928477;13565
3949626;14454
3815280;9840
3915788;13320
3924046;13063
3875605;10898
3952547;13834
3974804;14904
3922032;13686
3914982;13475
3910450;12487
4014383;17319
3929887;13287
3951036;13419
3897358;12697
3963625;15756
3815582;10491
3873691;12332
3801885;9661
3943584;13190
3729677;7564
4111567;18548
3826660;10070
3515568;4943
3477802;4630
3478205;4648
3465314;4552
3470853;4576
3885172;14814
4014785;19764
3841364;16317
3812661;9933
4185589;26550
4219427;29636
4056580;17596
3956777;14506
3837537;11081
3915284;15125
3945296;13074
3918205;13251
4007937;9891
3736223;10483
3947914;16754
3865534;11450
3853549;12672
4155678;23888
4335445;44343
4100489;11816
3794332;15666
3918004;8706
4282371;19496
3870267;10508
3871979;13158
4006427;20343
4052652;23476
3813266;10729
4322050;43567
4233728;29527
4204925;19433
4114186;14392
4206033;26962
4294657;40192
3733000;8844
4129997;25645
4220233;27510
3893128;18539
4257999;17518
4024151;12821
3854154;14978
4216104;30239
4022641;34675
4189315;43706
4279551;33964
3653037;8915
4038351;14817
4197372;17728
4166353;40103
4368075;51054
4368578;50461
4283478;40666
4148628;26679
4016497;12326
3707118;10608
4262632;38971
4368679;50020
4338567;40724
4346724;42260
3946102;14810
3835925;14007
3763717;8499
4304124;41040
4148528;18085
4358406;38204
4353874;52359
4328898;44690
3768551;10545
4318828;42103
4244202;45458
4096562;35295
4106129;25896
4352062;50439
4150844;26280
4189013;31489
4335142;49727
4182970;41297
4235037;39033
4258704;39954
4115394;22841
4338365;52792
4332020;45659
4284586;34828
3954561;20745
3876914;15087
3867145;24775
4302815;47876
4332625;52074
4309864;51220
3691206;8928
3505397;6488
3435907;5541
4229095;38805
3953050;21209
4174914;35133
4166857;31818
4282975;52198
4031604;40963
4014181;14639
4165548;36246
4054666;29124
3928276;17716
3906321;16840
3823437;15049
3665424;8710
3702687;9018
3584252;7126
4238260;40777
3945497;28840
3665525;11345
4265955;41705
3939052;11031
4272098;29889
4317518;47562
4168670;39214
3917701;21882
3681840;10116
4028482;14311
4179345;31801
4330308;49135
3885474;12223
4201602;31997
4042984;19245
4236447;27939
3942879;33256
3917802;20296
3972790;17193
4274717;18511
4181762;17720
4111164;29395
4139867;27280
4169777;37807
4142384;13398
4086692;14454
4294959;28368
4254776;17940
4143593;31514
3992126;24758
4180755;24900
3920018;23317
3869764;14940
3747200;17564
4101194;13567
3790807;9044
3780334;10628
3700874;9473
3871677;8541
3684660;9578
3692011;9382
3705607;6959
3649814;8079
3759990;8708
3675193;7958
4085685;23816
4192941;10675
3808734;19843
3679322;12548
3659079;9215
3868656;18704
4345616;31426
3854557;13649
3615271;33064
3689494;7777
3581029;6936
4256287;30630
3748006;14611
3717592;8074
3696543;9549
3714369;7621
3714973;9858
3716887;8745
3767544;9102
3698457;7156
3643268;7954
3671467;8624
3900984;12403
3965438;16561
3701277;8724
3969063;8551
4228088;40868
3646591;6854
3587777;7165
4301203;18570
3992831;13399
3707420;8905
4087196;15504
4186294;10734
3836832;15693
4016497;13675
4152858;24452
3831494;19935
4015692;28893
4411380;40096
3754854;9050
3864325;7920
4024454;25323
3671265;7429
3951036;25133
3766033;7551
3684357;11475
3553234;5256
3614062;6991
4077830;8968
3903501;10058
3815481;9430
3957381;17418
4283176;24262
3962114;28179
3772881;9366
3969265;17878
3981148;24105
3708830;8786
3718699;8428
3678214;8330
3587173;7114
3814273;10932
3703694;8102
3713160;9647
3784765;8368
3701377;8368
3751128;8693
3705305;9046
3525740;5563
3492405;5028
3539739;6051
4269178;26956
3829883;9476
4004412;19577
3793224;10719
3869462;11151
3907026;20036
3947612;9854
3840457;13751
4038251;25064
3748006;9185
3961712;20209
3907328;13215
3948015;23010
3884669;11460
3840558;10639
3723030;8854
3746193;8704
3748409;8613
3876008;12696
3768047;10062
3816992;11559
3787585;10539
3693321;8198
3766637;10036
3735014;10592
3734209;8678
3726051;8598
3710139;8439
3746092;9100
3871174;12642
3811856;10742
3773586;8737
3771773;9208
3704298;8434
3694126;7884
3906623;10769
3761098;9165
3752739;8884
3754854;8342
3788491;8848
3759185;7892
3688487;7144
3629571;6820
3757775;9282
3684660;7053
3571764;6058
3807122;9166
3650821;6979
3615976;7029
3743877;6888
3674991;7000
3637628;6912
3644476;6840
3688889;9023
3729576;8461
3661597;7119
3640146;6537
3668345;6426
3559377;5489
3633801;6631
3623932;6540
3636319;6625
3663108;6871
3690199;7431
3701377;7620
3705406;7711
3716887;7868
3714671;7822
3708125;7617
3699464;7450
3698860;7469
3697148;7384
3690199;7237
3672172;6958
3671769;6920
3670460;6932
3670157;6903
3677308;7000
3687379;7205
3697853;7403
3670057;6832
3663611;6822
3688487;7189
3734813;8062
3710038;7601
3724843;7967
3775399;8932
3787283;9216
3757372;8658
3761602;8758
3793224;9396
3829681;10207
3802490;9691
3835120;10352
3845593;10701
3789196;9175
3749718;8457
3731288;8105
3749214;8429
3769961;8695
3731087;7934
3685969;7135
3642563;6581
3597949;5906
3574886;5588
3572469;5513
3579116;5635
3592107;5826
3609530;6092
3615875;6156
3616681;6179
3624838;6330
3630579;6421
3630075;6430
3631988;6420
3625140;6272
3627859;6354
3630780;6415
3621313;6198
3596337;5904
3581130;5574
3580324;5574
3562700;5235
3556960;5157
3560585;5182
3559578;5125
3556456;5059
3549205;4988
3527553;4832
3517280;4752
3524431;4840
3530675;4912
3514863;4735
3507310;4636
3493009;4510
3489787;4491
3494419;4411
3479917;4315
3481025;4305
3474882;4224
3458365;4079
3450812;3983
3437015;3826
3425836;3753
3415060;3668
3398443;3527
3374172;3247
3365712;3178
3347383;3068
3314451;2923
3296928;2858
3277189;2776
3255939;2647
3236401;2559
3214547;2341
3208001;2335
3203872;2309
3199340;2287
3180910;2187
3161776;2144
3142339;2050
3119981;1941
3110514;1841
3104069;1835
3087452;1773
3081309;1765
3083424;1752
3079496;1725
3070533;1686
3078489;1738
3083424;1750
3091480;1759
3101853;1791
3106285;1806
3114845;1828
3117564;1829
3121995;1898
3119276;1900
3131462;1909
3136296;1930
3138713;1953
3149086;1993
3163488;2071
3177587;2154
3186147;2175
3196722;2219
3202362;2276
3247782;2507
3276685;2707
3309819;2865
3332075;2930
3359569;3047
3374575;3121
3395825;3255
3405896;3377
3420801;3585
3425332;3590
3425030;3587
3423822;3607
3419894;3537
3415262;3534
3415262;3496
3402371;3311
3381121;3155
3361483;3074
3364302;3062
3337111;2991
3340031;2979
3343556;2980
3347988;2971
3328450;2914
3327241;2921
3323414;2909
3322709;2894
3324019;2869
3290986;2732
3273362;2647
3249494;2487
3237509;2410
3227338;2333
3199844;2216
3195110;2196
3179601;2122
3175472;2118
3181716;2171
3182925;2142
3187557;2160
3191082;2156
3200347;2201
3210620;2249
3213440;2248
3225928;2321
3219381;2281
3220389;2281
3214044;2272
3209512;2246
3201556;2210
3199642;2202
3184939;2135
3183025;2120
3170739;2066
3162380;2024
3143346;1916
3144051;1906
3133778;1865
3127937;1834
3133174;1895
3136900;1883
3143144;1940
3146468;1969
3155733;2026
3164998;2039
3178796;2110
3185442;2142
3198031;2205
3204074;2212
3212231;2246
3230460;2348
3237610;2380
3247379;2454
3252716;2492
3262586;2555
3261579;2544
3261780;2525
3256543;2522
3240833;2360
3235495;2336
3213540;2247
3211728;2265
3217972;2275
3205484;2208
3205484;2205
3217669;2256
3208908;2203
3205685;2220
3195312;2161
3201858;2193
3203268;2183
3216864;2255
3227035;2312
3224920;2283
3226230;2306
3221396;2282
3225223;2309
3226230;2283
3228647;2294
3224014;2291
3226028;2281
3226431;2282
3219784;2259
3221295;2269
3212130;2232
3213339;2261
3207498;2204
3197830;2177
3194808;2151
3179400;2109
3169832;2072
3169933;2028
3170034;2042
3162581;2025
3160970;2030
3160064;1992
3153517;1963
3153618;1990
3151503;1919
3148281;1939
3151000;1963
3152410;1961
3159560;2024
3171645;2066
3178796;2100
3194003;2167
3198535;2153
3198635;2169
3203469;2203
3207598;2207
3215252;2227
3222101;2277
3226129;2273
3230057;2311
3238818;2326
3247580;2374
3250601;2455
3265204;2548
3280210;2622
3288468;2668
3312538;2787
3327946;2884
3348894;2947
3363598;2981
3375078;3040
3365813;2976
3371956;3004
3379610;3067
3383840;3095
3383337;3082
3379208;3063
3375985;3054
3378503;3101
3380718;3103
3377999;3090
3369439;3028
3364504;3000
3348088;2935
3334392;2905
3322508;2842
3311027;2782
3302064;2743
3298036;2729
3286353;2662
3287562;2662
3288267;2679
3294511;2699
3309214;2796
3331169;2896
3338823;2912
3355239;2974
3364705;3027
3379308;3103
3398846;3206
3424124;3520
3449201;3698
3473270;3889
3483744;4046
3496836;4176
3525236;4466
3528056;4475
3539940;4658
3560988;4796
3585863;5013
3601675;5217
3621615;5528
3636218;5734
3655655;6059
3678214;6413
3680329;6435
3695435;6701
3688184;6579
3683652;6547
3686774;6617
3681940;6571
3674790;6426
3670963;6409
3666330;6272
3659885;6215
3671668;6434
3674387;6540
3691306;6689
3693119;6761
3687681;6658
3680933;6568
3682645;6567
3678315;6576
3695133;6767
3697752;6793
3704197;6887
3699665;6805
3704399;6882
3723634;7220
3738640;7540
3742467;7576
3733907;7500
3735921;7552
3736324;7535
3738539;7551
3734007;7486
3728670;7340
3731288;7474
3746193;7796
3745186;7807
3749315;7916
3737230;7551
3721116;7249
3712254;7149
3714268;7156
3705909;6997
3697047;6863
3695133;6859
3692313;6803
3696745;6878
3695335;6848
3697450;6860
3682545;6768
3703694;7008
3722627;7187
3687782;6843
